116;Bahia Azul;1;E-01;20532.40;0;147;0;14/12/2018 13:08;0
117;Bahia Azul;1;E-02;15783.60;0;113;0;14/12/2018 13:08;0
118;Bahia Azul;1;E-03;16735.60;0;120;0;14/12/2018 13:08;0
119;Bahia Azul;1;E-04;17018.40;0;122;0;14/12/2018 13:08;0
120;Bahia Azul;1;E-05;16003.40;0;114;0;14/12/2018 13:08;0
121;Bahia Azul;1;E-06;14956.20;0;107;0;14/12/2018 13:08;0
122;Bahia Azul;1;E-07;18239.20;0;130;0;14/12/2018 13:08;0
123;Bahia Azul;1;E-08;14106.40;0;101;0;14/12/2018 13:08;0
124;Bahia Azul;1;E-09;14170.80;0;101;0;14/12/2018 13:08;0
125;Bahia Azul;1;E-10;14235.20;0;102;0;14/12/2018 13:08;0
126;Bahia Azul;1;E-11;14278.60;0;102;1;14/12/2018 13:08;40641291
127;Bahia Azul;1;E-12;14284.20;0;102;0;14/12/2018 13:08;0
128;Bahia Azul;1;E-13;14289.80;0;102;0;14/12/2018 13:08;0
129;Bahia Azul;1;E-14;14294.00;0;102;0;14/12/2018 13:08;0
130;Bahia Azul;1;E-15;14260.40;0;102;0;14/12/2018 13:08;0
131;Bahia Azul;1;E-16;14189.00;0;101;0;14/12/2018 13:08;0
132;Bahia Azul;1;E-17;14117.60;0;101;0;14/12/2018 13:08;0
133;Bahia Azul;1;E-18;20584.20;0;147;0;14/12/2018 13:08;0
134;Bahia Azul;1;E-19;19297.60;0;121;0;14/12/2018 13:08;0
135;Bahia Azul;1;E-20;16000.00;0;100;0;14/12/2018 13:08;0
136;Bahia Azul;1;E-21;16000.00;0;100;0;14/12/2018 13:08;0
137;Bahia Azul;1;E-22;16000.00;0;100;0;14/12/2018 13:08;0
138;Bahia Azul;1;E-23;16000.00;0;100;0;14/12/2018 13:08;0
139;Bahia Azul;1;E-24;16000.00;0;100;0;14/12/2018 13:08;0
140;Bahia Azul;1;E-25;16000.00;0;100;0;14/12/2018 13:08;0
141;Bahia Azul;1;E-26;16000.00;0;100;0;14/12/2018 13:08;0
142;Bahia Azul;1;E-27;16000.00;0;100;0;14/12/2018 13:08;0
143;Bahia Azul;1;E-28;16000.00;0;100;0;14/12/2018 13:08;0
144;Bahia Azul;1;E-29;16105.60;0;101;0;14/12/2018 13:08;0
145;Bahia Azul;1;E-30;16097.60;0;101;0;14/12/2018 13:08;0
146;Bahia Azul;1;E-31;16000.00;0;100;0;14/12/2018 13:08;0
147;Bahia Azul;1;E-32;16000.00;0;100;0;14/12/2018 13:08;0
148;Bahia Azul;1;E-33;16000.00;0;100;0;14/12/2018 13:08;0
149;Bahia Azul;1;E-34;19200.00;0;120;0;14/12/2018 13:08;0
150;Bahia Azul;1;E-35;19939.20;0;125;0;14/12/2018 13:08;0
151;Bahia Azul;1;E-36;19211.20;0;120;0;14/12/2018 13:08;0
152;Bahia Azul;1;E-37;19200.00;0;120;0;14/12/2018 13:08;0
153;Bahia Azul;1;E-38;16000.00;0;100;0;14/12/2018 13:08;0
154;Bahia Azul;1;E-39;16000.00;0;100;0;14/12/2018 13:08;0
155;Bahia Azul;1;E-40;19200.00;0;120;0;14/12/2018 13:08;0
156;Bahia Azul;1;E-41;19380.80;0;121;0;14/12/2018 13:08;0
157;Bahia Azul;1;E-42;16000.00;0;100;0;14/12/2018 13:08;0
158;Bahia Azul;1;E-43;16000.00;0;100;0;14/12/2018 13:08;0
159;Bahia Azul;1;E-44;16800.00;0;105;0;14/12/2018 13:08;0
160;Bahia Azul;1;E-45;18400.00;0;115;0;14/12/2018 13:08;0
161;Bahia Azul;1;E-46;19200.00;0;120;0;14/12/2018 13:08;0
162;Bahia Azul;1;E-47;19200.00;0;120;0;14/12/2018 13:08;0
163;Bahia Azul;1;E-48;19200.00;0;120;0;14/12/2018 13:08;0
164;Bahia Azul;1;E-49;19200.00;0;120;0;14/12/2018 13:08;0
165;Bahia Azul;1;E-50;19200.00;0;120;0;14/12/2018 13:08;0
166;Bahia Azul;1;E-51;19200.00;0;120;0;14/12/2018 13:08;0
167;Bahia Azul;1;F-01;19030.40;0;119;0;14/12/2018 13:08;0
168;Bahia Azul;1;F-02;19224.00;0;120;0;14/12/2018 13:08;0
169;Bahia Azul;1;F-03;19224.00;0;120;0;14/12/2018 13:08;0
170;Bahia Azul;1;F-04;19224.00;0;120;0;14/12/2018 13:08;0
171;Bahia Azul;1;F-05;19224.00;0;120;0;14/12/2018 13:08;0
172;Bahia Azul;1;F-06;19224.00;0;120;0;14/12/2018 13:08;0
173;Bahia Azul;1;F-07;17280.00;0;108;0;14/12/2018 13:08;0
174;Bahia Azul;1;F-08;17280.00;0;108;0;14/12/2018 13:08;0
